Date,Low,Open,Volume,High,Close,Adjusted Close,Stock_Return,Unnamed: 0,GDP,GDP Growth,CPI,Core CPI,PPI,Unemployment Rate,Labor Force Participation Rate,Fed Funds Rate,10Y Treasury Yield,Money Supply (M2),Consumer Confidence,Housing Starts,Home Price Index,S&P 500 Index,VIX (Volatility Index),Corporate Bond Yield,Oil Prices (WTI),Trade Balance,USD Index,Market_Return,Beta,Treynor_Ratio
09-03-2020,45.59999847412109,47.0099983215332,1538100,48.18000030517578,46.84999847412109,46.26935958862305,-0.055062590885659235,5337,19470.26846153846,-22.38791208791209,257.5485161290323,266.7164516129032,191.1387096774193,7.083870967741936,61.95483870967742,0.4951612903225806,0.54,16254.96129032258,84.63548387096773,1169.1612903225807,216.56064516129032,2746.56,54.46,2.93,31.05,-46147.74193548387,90.8221,-0.07596968075979771,0.49621306079669814,-1.1992078361062335
10-03-2020,46.97999954223633,47.5,869700,49.9900016784668,49.72999954223633,49.11367416381836,0.06147281028634599,5338,19452.28361538461,-22.63626373626374,257.4825806451613,266.6742580645161,190.8935483870968,7.419354838709678,61.8741935483871,0.4758064516129032,0.76,16287.606451612904,84.07741935483871,1158.8064516129032,216.5732258064516,2882.23,47.3,2.93,34.47,-46450.70967741936,90.8221,0.04939633578003022,0.5939949563292707,-1.1759816851482452
11-03-2020,48.11399841308594,48.61000061035156,923000,49.47999954223633,48.630001068115234,48.027305603027344,-0.022119414523357306,5339,19434.29876923077,-22.884615384615387,257.4166451612903,266.632064516129,190.6483870967742,7.75483870967742,61.79354838709678,0.4564516129032258,0.82,16320.251612903225,83.51935483870967,1148.451612903226,216.5858064516129,2741.38,53.9,2.99,33.13,-46753.67741935484,90.8221,-0.048868410917935035,0.6102865092293205,-1.3798755204122062
12-03-2020,42.27000045776367,45.93000030517578,935400,47.040000915527344,43.22999954223633,42.69422149658203,-0.11104259525545179,5340,19416.313923076923,-23.132967032967034,257.3507096774194,266.5898709677419,190.4032258064516,8.09032258064516,61.71290322580645,0.4370967741935484,0.88,16352.896774193548,82.96129032258064,1138.0967741935483,216.5983870967742,2480.64,75.47,3.2,31.56,-47056.645161290326,90.8221,-0.09511268047479748,0.8121987462472063,-1.2201971498165936
13-03-2020,39.650001525878906,43.47999954223633,1056500,45.52999877929688,43.400001525878906,42.86212921142578,0.00393250024156222,5341,19398.32907692308,-23.38131868131868,257.2847741935484,266.54767741935484,190.15806451612903,8.425806451612903,61.63225806451613,0.417741935483871,0.94,16385.54193548387,82.40322580645162,1127.741935483871,216.6109677419355,2711.02,57.83,3.3,31.72,-47359.6129032258,90.8221,0.0928711945304439,0.5914690658248193,-1.5826144659874424
16-03-2020,37.650001525878906,39.630001068115234,760900,41.68999862670898,38.869998931884766,38.38827133178711,-0.10437793628401038,5342,19344.374538461536,-24.126373626373628,257.0869677419355,266.4210967741936,189.42258064516128,9.43225806451613,61.39032258064516,0.3596774193548387,0.73,16483.477419354836,80.7290322580645,1096.6774193548388,216.64870967741936,2386.13,82.69,3.38,28.96,-48268.51612903226,90.8221,-0.11984050283657066,0.680176991062264,-1.2267070883725772
17-03-2020,37.0099983215332,38.90999984741211,1215400,40.84999847412109,40.06999969482422,39.57339096069336,0.030872158371867187,5343,19326.38969230769,-24.374725274725275,257.0210322580645,266.3789032258064,189.17741935483872,9.76774193548387,61.30967741935484,0.3403225806451613,1.02,16516.122580645162,80.17096774193548,1086.3225806451612,216.66129032258064,2529.19,75.91,3.49,26.96,-48571.48387096774,90.8221,0.05995482224354909,0.6634365180496878,-1.4909155807942012
18-03-2020,33.22999954223633,40.43999862670898,958600,40.540000915527344,36.220001220703125,35.7711067199707,-0.0960818194021198,5344,19308.404846153844,-24.62307692307693,256.9550967741935,266.3367096774193,188.93225806451613,10.103225806451611,61.22903225806452,0.3209677419354839,1.18,16548.767741935484,79.61290322580645,1075.967741935484,216.67387096774195,2398.1,76.45,3.81,20.48,-48874.45161290323,90.8221,-0.05183082330706679,0.7202502132218664,-1.771720154991519
19-03-2020,35.040000915527344,35.720001220703125,1220600,43.9900016784668,40.0,39.5042610168457,0.10436219359198295,5345,19290.42,-24.871428571428574,256.8891612903226,266.2945161290322,188.68709677419355,10.438709677419356,61.148387096774194,0.3016129032258065,1.12,16581.412903225806,79.05483870967741,1065.6129032258063,216.68645161290323,2409.39,72.0,4.01,25.09,-49177.41935483871,90.8221,0.004707893749218206,0.7603528555153412,-1.33574537011458
20-03-2020,36.630001068115234,39.619998931884766,1659300,41.25,39.27000045776367,38.783302307128906,-0.018249988555908203,5346,19272.435153846152,-25.11978021978022,256.8232258064516,266.2523225806451,188.44193548387096,10.774193548387096,61.06774193548387,0.282258064516129,0.92,16614.058064516128,78.49677419354839,1055.258064516129,216.6990322580645,2304.92,66.04,4.23,19.48,-49480.3870967742,90.8221,-0.043359522534749395,0.7607173027145945,-1.2333753750674452
23-03-2020,36.02999877929688,39.040000915527344,1006300,39.150001525878906,36.63999938964844,36.18589782714844,-0.06697226986141491,5347,19218.48061538461,-25.864835164835167,256.6254193548387,266.12574193548386,187.70645161290324,11.780645161290323,60.825806451612905,0.2241935483870968,0.76,16711.993548387098,76.82258064516128,1024.1935483870968,216.7367741935484,2237.4,61.59,4.31,23.33,-50389.29032258064,90.8221,-0.02929385835517062,0.7754613228383559,-1.0664261975497602
24-03-2020,38.220001220703125,38.220001220703125,1045100,40.93999862670898,40.34999847412109,39.84992218017578,0.10125543521490354,5348,19200.49576923077,-26.11318681318681,256.5594838709677,266.0835483870968,187.46129032258065,12.116129032258064,60.745161290322585,0.2048387096774194,0.84,16744.63870967742,76.26451612903226,1013.8387096774194,216.74935483870968,2447.33,61.67,4.19,21.03,-50692.25806451613,90.8221,0.09382765710199337,0.8151825628790541,-0.9062320496356121
25-03-2020,39.869998931884766,40.43999862670898,863400,43.95000076293945,41.61000061035156,41.09430313110352,0.03122681992264731,5349,19182.510923076923,-26.361538461538466,256.4935483870968,266.04135483870965,187.21612903225807,12.451612903225806,60.66451612903226,0.185483870967742,0.88,16777.28387096774,75.70645161290322,1003.483870967742,216.76193548387096,2475.56,63.95,4.13,20.75,-50995.22580645161,90.8221,0.011535019797084933,0.8175783855060247,-1.038155111637425
26-03-2020,41.130001068115234,42.06999969482422,800400,43.66400146484375,42.63999938964844,42.11154174804688,0.02475363528450991,5350,19164.52607692308,-26.60989010989012,256.4276129032258,265.99916129032255,186.97096774193548,12.787096774193548,60.58387096774194,0.1661290322580645,0.83,16809.929032258064,75.14838709677419,993.1290322580644,216.77451612903224,2630.07,61.0,4.04,16.6,-51298.1935483871,90.8221,0.06241416083633622,0.7847611330860327,-1.0261037795652548
27-03-2020,40.05500030517578,41.5099983215332,559700,42.970001220703125,42.09999847412109,41.5782356262207,-0.012664186755557139,5351,19146.541230769228,-26.85824175824176,256.3616774193548,265.95696774193544,186.7258064516129,13.12258064516129,60.50322580645162,0.1467741935483871,0.72,16842.574193548386,74.59032258064516,982.7741935483872,216.7870967741936,2541.47,65.54,3.98,15.48,-51601.16129032258,90.8221,-0.0336873163071707,0.7809430775715159,-0.9381787326086675
30-03-2020,40.9900016784668,42.220001220703125,430700,42.470001220703125,41.970001220703125,41.44984817504883,-0.003087820858185375,5352,19092.58669230769,-27.603296703296703,256.1638709677419,265.8303870967742,185.9903225806452,14.129032258064516,60.26129032258065,0.0887096774193548,0.7,16940.509677419355,72.91612903225806,951.7096774193548,216.8248387096774,2626.65,57.08,3.89,14.1,-52510.06451612903,90.8221,0.03351603599491648,0.7564751184472776,-0.9294262345354152
31-03-2020,40.16999816894531,41.52000045776367,772200,42.27999877929688,42.040000915527344,41.51898193359375,0.0016678506740115395,5353,19074.601846153844,-27.85164835164836,256.09793548387097,265.7881935483871,185.74516129032256,14.464516129032258,60.18064516129032,0.0693548387096775,0.7,16973.154838709677,72.35806451612903,941.3548387096774,216.83741935483872,2584.59,53.54,3.93,20.51,-52813.03225806452,90.8221,-0.0160127919593398,0.7566953297463519,-0.9228709652008463
01-04-2020,40.09000015258789,40.77999877929688,818000,42.959999084472656,42.709999084472656,42.18067169189453,0.015937158761998305,5354,19056.617,-28.1,256.032,265.746,185.5,14.8,60.1,0.05,0.62,17005.8,71.8,931.0,216.85,2470.5,57.06,3.97,20.28,-53116.0,90.8221,-0.04414239782712159,0.7317100895589244,-0.8255494216324548
02-04-2020,42.77000045776367,42.900001525878906,644100,45.79999923706055,45.68999862670898,45.12373733520508,0.06977287768942397,5355,19073.01453846153,-27.404395604395607,256.0243333333333,265.7348666666667,185.60333333333327,14.746666666666668,60.123333333333335,0.05,0.63,17034.053333333333,71.81666666666666,935.0666666666668,216.85306666666665,2526.9,50.91,3.92,25.18,-53176.53333333333,90.8221,0.022829386763812964,0.750593976817419,-0.746378387801599
03-04-2020,44.97999954223633,46.2400016784668,777700,46.31999969482422,45.43999862670898,44.87683868408203,-0.005471656982144357,5356,19089.41207692308,-26.70879120879121,256.01666666666665,265.7237333333333,185.70666666666668,14.693333333333332,60.14666666666667,0.05,0.62,17062.306666666667,71.83333333333333,939.1333333333332,216.85613333333333,2488.65,46.8,3.92,28.36,-53237.066666666666,90.8221,-0.015137124539950086,0.7505503987991538,-0.833350642385735
06-04-2020,45.875,46.33000183105469,678500,48.5,48.11000061035156,47.51374435424805,0.05875884824682176,5357,19138.60469230769,-24.621978021978023,255.99366666666663,265.69033333333334,186.01666666666665,14.533333333333331,60.21666666666667,0.05,0.67,17147.066666666666,71.88333333333333,951.3333333333334,216.86533333333333,2663.68,45.24,3.91,26.21,-53418.66666666666,90.8221,0.07033130412070787,0.7552736284386959,-0.8092976223951285
07-04-2020,47.619998931884766,48.77999877929688,721800,49.619998931884766,48.25,47.65201568603516,0.0029099851979281777,5358,19155.00223076923,-23.92637362637363,255.986,265.6792,186.12,14.48,60.24,0.05,0.75,17175.32,71.89999999999999,955.4,216.8684,2659.41,46.7,3.79,23.54,-53479.2,90.8221,-0.0016030454108602044,0.7528299462496799,-0.9923755272007944
08-04-2020,48.11000061035156,48.880001068115234,590500,49.95000076293945,49.27999877929688,48.66924285888672,0.021347124959520958,5359,19171.399769230768,-23.23076923076924,255.97833333333327,265.6680666666666,186.22333333333333,14.426666666666668,60.263333333333335,0.05,0.77,17203.573333333334,71.91666666666666,959.4666666666668,216.87146666666663,2749.98,43.35,3.75,24.97,-53539.73333333333,90.8221,0.03405642604938697,0.7489208111789474,-0.999642237023636
09-04-2020,46.5,49.08000183105469,929500,50.97999954223633,47.43999862670898,46.85205078125,-0.03733766635889024,5360,19187.797307692308,-22.535164835164835,255.97066666666663,265.6569333333333,186.32666666666665,14.373333333333331,60.28666666666667,0.05,0.73,17231.826666666668,71.93333333333334,963.5333333333332,216.8745333333333,2789.82,41.67,3.61,22.9,-53600.26666666667,90.8221,0.01448737809002254,0.7408528740786504,-1.0357490578857202
13-04-2020,45.70000076293945,47.5,457600,47.90999984741211,47.13999938964844,46.55577087402344,-0.006323761503897685,5362,19253.38746153846,-19.75274725274725,255.94,265.6124,186.74,14.16,60.38,0.05,0.76,17344.84,72.0,979.8,216.8868,2761.63,41.17,3.41,22.36,-53842.4,90.8221,-0.007597638685878927,0.7404742031115926,-1.0349094651558164
14-04-2020,47.84999847412109,47.86000061035156,963900,50.63999938964844,49.52999877929688,48.91615676879883,0.0507000301356233,5363,19269.785,-19.057142857142857,255.93233333333333,265.6012666666667,186.84333333333333,14.106666666666667,60.403333333333336,0.05,0.76,17373.093333333334,72.01666666666667,983.8666666666668,216.88986666666668,2846.06,37.76,3.36,20.15,-53902.93333333333,90.8221,0.030572524197665762,0.7448804044623238,-0.9522333593623931
15-04-2020,48.11000061035156,48.66999816894531,1244500,52.869998931884766,51.56999969482422,50.93086624145508,0.0411871787967828,5364,19286.182538461537,-18.361538461538466,255.92466666666667,265.5901333333333,186.94666666666663,14.053333333333333,60.42666666666667,0.05,0.63,17401.346666666668,72.03333333333333,987.9333333333332,216.89293333333333,2783.36,40.84,3.33,19.96,-53963.46666666667,90.8221,-0.022030456139364496,0.7473273945225617,-0.7878913920710571
16-04-2020,52.22999954223633,52.22999954223633,1483400,55.27000045776367,53.15999984741211,52.501163482666016,0.030831882140722078,5365,19302.58007692308,-17.665934065934067,255.917,265.57899999999995,187.05,14.0,60.45,0.05,0.61,17429.6,72.05,992.0,216.896,2799.55,40.11,3.28,19.82,-54024.0,90.8221,0.005816710738100639,0.7703380256626055,-0.7518363349142827
17-04-2020,51.0,54.2400016784668,1071900,54.69499969482422,51.630001068115234,50.99011993408203,-0.028781015494516726,5366,19318.97761538461,-16.970329670329672,255.9093333333333,265.56786666666665,187.1533333333333,13.946666666666667,60.47333333333333,0.05,0.65,17457.853333333333,72.06666666666666,996.0666666666666,216.89906666666667,2874.56,38.15,3.27,18.31,-54084.53333333333,90.8221,0.026793591827257934,0.7564935729520965,-0.8972726798532884
20-04-2020,51.25,51.63999938964844,1031100,53.34000015258789,52.47999954223633,51.829586029052734,0.016463266638319318,5367,19368.17023076923,-14.883516483516486,255.8863333333333,265.5344666666666,187.4633333333333,13.786666666666669,60.54333333333333,0.05,0.63,17542.613333333335,72.11666666666666,1008.2666666666668,216.90826666666663,2823.16,43.83,3.28,-36.98,-54266.13333333333,90.8221,-0.017880997439608137,0.7461381973783848,-0.822282970523946
21-04-2020,49.9900016784668,50.900001525878906,807900,52.97999954223633,51.43999862670898,50.8024787902832,-0.019817090788850855,5368,19384.56776923077,-14.187912087912087,255.87866666666665,265.5233333333333,187.56666666666663,13.733333333333333,60.56666666666666,0.05,0.58,17570.86666666667,72.13333333333333,1012.3333333333334,216.9113333333333,2736.56,45.41,3.29,8.91,-54326.66666666666,90.8221,-0.030674846625766805,0.744320494831667,-0.8058586253553363
22-04-2020,50.61000061035156,52.470001220703125,689400,52.470001220703125,51.25,50.614837646484375,-0.0036935970408507046,5369,19400.965307692302,-13.492307692307694,255.871,265.5122,187.67,13.68,60.59,0.05,0.63,17599.120000000003,72.14999999999999,1016.4,216.9144,2799.31,41.98,3.3,13.64,-54387.2,90.8221,0.02293024819481393,0.7222381420363808,-0.8774025631686039
23-04-2020,52.0,52.060001373291016,4264800,53.77000045776367,52.52000045776367,51.86909484863281,0.02478049673685212,5370,19417.362846153846,-12.796703296703296,255.8633333333333,265.50106666666665,187.7733333333333,13.626666666666669,60.61333333333333,0.05,0.61,17627.373333333333,72.16666666666666,1020.4666666666668,216.91746666666668,2797.8,41.38,3.26,15.06,-54447.73333333333,90.8221,-0.000539418642451106,0.7295288167602915,-0.8021883300813315
24-04-2020,51.84000015258789,52.86000061035156,2008000,53.2400016784668,53.0,52.343143463134766,0.00913936668036297,5371,19433.760384615383,-12.101098901098904,255.85566666666665,265.4899333333333,187.8766666666667,13.573333333333332,60.63666666666666,0.05,0.6,17655.626666666667,72.18333333333334,1024.5333333333333,216.9205333333333,2836.74,35.93,3.25,15.99,-54508.26666666667,90.8221,0.01391807849024218,0.6545647886570045,-0.902677081869815
27-04-2020,53.560001373291016,53.66999816894531,1455900,56.29999923706055,56.20000076293945,55.50348663330078,0.06037737288565004,5372,19482.953,-10.014285714285716,255.83266666666665,265.4565333333333,188.18666666666667,13.413333333333332,60.70666666666666,0.05,0.67,17740.38666666667,72.23333333333333,1036.7333333333331,216.92973333333333,2878.48,33.29,3.24,12.17,-54689.86666666667,90.8221,0.014714073196697708,0.7709028539415175,-0.7907904660067551
28-04-2020,53.0,56.060001373291016,871200,57.04999923706055,53.40999984741211,52.74805450439453,-0.04964414373046033,5373,19499.35053846154,-9.31868131868132,255.825,265.44539999999995,188.29,13.36,60.73,0.05,0.62,17768.64,72.25,1040.8,216.9328,2863.39,33.57,3.25,12.4,-54750.4,90.8221,-0.005242350129234907,0.7207411586174121,-0.9291049022578779
29-04-2020,53.0099983215332,54.20000076293945,605100,54.72200012207031,53.45000076293945,52.78756713867188,0.0007489405662164383,5374,19515.748076923075,-8.623076923076926,255.81733333333327,265.43426666666664,188.3933333333333,13.306666666666668,60.75333333333333,0.05,0.63,17796.893333333333,72.26666666666667,1044.8666666666666,216.93586666666667,2939.51,31.23,3.24,15.04,-54810.93333333333,90.8221,0.026583874358714787,0.7357106383237639,-0.8552969423786818
30-04-2020,51.89500045776367,53.380001068115234,565000,54.39099884033203,52.15999984741211,51.513553619384766,-0.024134722116258445,5375,19532.145615384616,-7.927472527472528,255.80966666666663,265.42313333333334,188.49666666666667,13.253333333333332,60.77666666666666,0.05,0.64,17825.146666666667,72.28333333333333,1048.9333333333334,216.93893333333327,2912.43,34.15,3.23,19.23,-54871.46666666667,90.8221,-0.009212419757034462,0.6253674206844453,-1.0619912393091786
01-05-2020,51.18000030517578,52.970001220703125,753500,52.970001220703125,51.91999816894531,51.27652740478516,-0.004601259186520212,5376,19548.54315384616,-7.231868131868133,255.802,265.412,188.6,13.2,60.8,0.05,0.64,17853.4,72.3,1053.0,216.942,2830.71,37.19,3.25,19.72,-54932.0,90.8221,-0.028059043479156554,0.6244462744102489,-1.0322765714237088
04-05-2020,51.959999084472656,52.25,560700,53.900001525878906,53.70000076293945,53.03446578979492,0.03428356426751189,5377,19597.73576923077,-5.145054945054948,255.922,265.4542903225806,188.8516129032258,12.987096774193548,60.86774193548387,0.0529032258064516,0.64,17881.24193548387,72.86129032258064,1072.451612903226,216.9928064516129,2842.74,35.97,3.28,20.47,-54396.83870967742,90.8221,0.004249817183674676,0.6270305311077873,-0.9660078826821349
05-05-2020,53.560001373291016,54.02999877929688,627500,54.61000061035156,54.04999923706055,53.380130767822266,0.006517662367756305,5378,19614.133307692307,-4.44945054945055,255.962,265.46838709677417,188.9354838709677,12.916129032258064,60.89032258064516,0.0538709677419354,0.66,17890.522580645164,73.04838709677419,1078.9354838709678,217.00974193548387,2868.44,33.61,3.28,24.56,-54218.45161290323,90.8221,0.009040573531170715,0.5524688794408782,-1.182840087379393
06-05-2020,53.19499969482422,54.02000045776367,494900,54.72999954223633,53.459999084472656,52.79744338989258,-0.010915821663570746,5379,19630.530846153844,-3.7538461538461534,256.002,265.4824838709677,189.0193548387097,12.84516129032258,60.91290322580645,0.0548387096774193,0.72,17899.803225806452,73.23548387096774,1085.4193548387098,217.02667741935483,2848.42,34.12,3.31,23.88,-54040.06451612903,90.8221,-0.006979403438802989,0.3891640184065302,-1.8781690677786103
07-05-2020,53.88999938964844,55.91999816894531,643200,56.79999923706055,55.25,54.56525802612305,0.03348299562629897,5380,19646.928384615385,-3.05824175824176,256.042,265.49658064516126,189.1032258064516,12.774193548387096,60.93548387096774,0.0558064516129032,0.63,17909.083870967745,73.42258064516129,1091.9032258064517,217.0436129032258,2881.19,31.44,3.34,23.68,-53861.67741935484,90.8221,0.011504623615899323,0.38979003272182267,-1.5303546891857316
08-05-2020,56.369998931884766,57.060001373291016,1317800,58.31999969482422,58.18000030517578,57.458946228027344,0.05303167973168832,5381,19663.32592307692,-2.362637362637365,256.082,265.5106774193548,189.18709677419355,12.703225806451613,60.95806451612903,0.0567741935483871,0.69,17918.364516129033,73.60967741935484,1098.3870967741937,217.0605483870968,2929.8,27.98,3.37,24.73,-53683.29032258064,90.8221,0.016871501011734846,0.4423269777419482,-1.4400395009139968
11-05-2020,58.310001373291016,58.4900016784668,1434700,60.2400016784668,59.93999862670898,59.19713592529297,0.030250916333814937,5382,19712.51853846154,-0.2758241758241766,256.202,265.55296774193545,189.43870967741933,12.49032258064516,61.0258064516129,0.0596774193548387,0.73,17946.206451612903,74.17096774193548,1117.8387096774193,217.11135483870967,2930.32,27.57,3.41,24.02,-53148.12903225806,90.8221,0.0001774865178509888,0.4195173938238893,-1.6679858665405782
12-05-2020,58.70000076293945,61.43999862670898,1014700,61.43999862670898,58.7400016784668,58.012001037597656,-0.020019969565155615,5383,19728.91607692308,0.4197802197802183,256.242,265.567064516129,189.52258064516127,12.419354838709676,61.04838709677419,0.0606451612903225,0.69,17955.487096774195,74.35806451612903,1124.3225806451612,217.12829032258065,2870.12,33.04,3.4,25.76,-52969.74193548387,90.8221,-0.02054383139042848,0.5033134114947259,-1.4106915360283336
13-05-2020,58.39400100708008,59.810001373291016,1238100,61.59999847412109,59.95000076293945,59.207008361816406,0.02059923476161951,5384,19745.313615384614,1.1153846153846132,256.282,265.58116129032254,189.6064516129032,12.348387096774193,61.07096774193548,0.0616129032258064,0.64,17964.767741935484,74.54516129032258,1130.8064516129032,217.14522580645163,2820.0,35.28,3.43,25.37,-52791.35483870968,90.8221,-0.017462684487059787,0.47791802538011596,-1.2960397648649788
14-05-2020,58.0099983215332,59.630001068115234,907000,60.505001068115234,59.0,58.26877975463867,-0.015846551306914036,5385,19761.71115384616,1.810989010989008,256.322,265.5952580645161,189.6903225806452,12.27741935483871,61.09354838709677,0.0625806451612903,0.63,17974.048387096773,74.73225806451613,1137.2903225806451,217.1621612903226,2852.5,32.61,3.41,27.4,-52612.967741935485,90.8221,0.01152482269503552,0.556995235748284,-1.1595189866198128
15-05-2020,58.790000915527344,59.04999923706055,818000,61.15999984741211,60.810001373291016,60.05635070800781,0.03067798937781374,5386,19778.10869230769,2.5065934065934066,256.362,265.60935483870963,189.77419354838707,12.206451612903225,61.11612903225807,0.0635483870967742,0.64,17983.329032258065,74.91935483870968,1143.774193548387,217.1790967741936,2863.7,31.89,3.41,29.44,-52434.58064516129,90.8221,0.003926380368098004,0.4896905115884871,-1.2443002186128367
18-05-2020,61.70000076293945,61.70000076293945,891600,63.59000015258789,62.16999816894531,61.39949417114258,0.022364689441556784,5387,19827.30130769231,4.593406593406591,256.482,265.65164516129033,190.0258064516129,11.993548387096771,61.18387096774193,0.0664516129032258,0.73,18011.170967741935,75.48064516129031,1163.225806451613,217.22990322580645,2953.91,29.3,3.38,31.83,-51899.41935483871,90.8221,0.03150120473513285,0.4790692374331942,-1.4771044668822477
19-05-2020,60.34999847412109,62.0,465400,62.68999862670898,60.5,59.75019454956055,-0.02686180180361497,5388,19843.69884615385,5.28901098901099,256.522,265.6657419354839,190.1096774193548,11.92258064516129,61.20645161290322,0.0674193548387096,0.7,18020.451612903227,75.66774193548386,1169.7096774193549,217.24683870967743,2922.94,30.53,3.3,32.3,-51721.03225806452,90.8221,-0.010484408800538914,0.40322881622400497,-1.8026038134135303
20-05-2020,61.0,61.2599983215332,455800,62.5,61.66999816894531,60.90568542480469,0.019338812709839948,5389,19860.096384615383,5.984615384615381,256.56199999999995,265.6798387096774,190.1935483870968,11.851612903225806,61.229032258064514,0.0683870967741935,0.68,18029.73225806452,75.85483870967741,1176.1935483870968,217.2637741935484,2971.61,27.99,3.24,33.56,-51542.645161290326,90.8221,0.01665104312780974,0.40913483597508266,-1.6147761793874624
21-05-2020,60.29999923706055,61.380001068115234,438600,62.09999847412109,61.38999938964844,60.62916564941406,-0.004540275459873011,5390,19876.493923076923,6.68021978021978,256.602,265.693935483871,190.2774193548387,11.780645161290323,61.251612903225805,0.0693548387096774,0.68,18039.012903225805,76.04193548387096,1182.6774193548388,217.28070967741937,2948.51,29.53,3.18,34.3,-51364.25806451613,90.8221,-0.007773563825670182,0.41729285830367324,-1.640431322602981
22-05-2020,60.09999847412109,60.58000183105469,402100,62.77999877929688,62.52000045776367,61.74515914916992,0.018406924244175338,5391,19892.89146153846,7.375824175824178,256.642,265.7080322580645,190.36129032258063,11.709677419354838,61.274193548387096,0.0703225806451613,0.66,18048.293548387097,76.2290322580645,1189.1612903225807,217.29764516129035,2955.45,28.16,3.18,33.49,-51185.87096774193,90.8221,0.002353731206609311,0.4878484916090187,-1.3151482207923337
26-05-2020,62.82899856567383,64.63999938964844,653500,64.86000061035156,63.27000045776367,62.4858627319336,0.011996161140572559,5393,19958.48161538461,10.158241758241758,256.802,265.7644193548387,190.6967741935484,11.425806451612903,61.36451612903226,0.0741935483870967,0.69,18085.41612903225,76.9774193548387,1215.0967741935483,217.3653870967742,2991.77,28.01,3.14,34.7,-50472.32258064516,90.8221,0.003044231884641091,0.4749695639223794,-1.4274679692322945
27-05-2020,59.119998931884766,62.91999816894531,1511300,63.38999938964844,61.2400016784668,60.48102569580078,-0.03208469676955372,5394,19974.87915384616,10.853846153846147,256.842,265.77851612903225,190.78064516129032,11.35483870967742,61.38709677419354,0.0751612903225806,0.68,18094.696774193548,77.16451612903225,1221.5806451612902,217.3823225806452,3036.13,27.62,3.11,32.8,-50293.93548387097,90.8221,0.014827343010993532,0.30143961886725795,-2.3622797144098286
28-05-2020,61.0099983215332,61.880001068115234,1322400,63.5,62.959999084472656,62.17970657348633,0.028086175030439975,5395,19991.27669230769,11.549450549450547,256.88199999999995,265.7926129032258,190.86451612903224,11.283870967741937,61.40967741935484,0.0761290322580645,0.7,18103.97741935484,77.3516129032258,1228.0645161290322,217.3992580645161,3029.73,28.59,3.1,33.67,-50115.54838709677,90.8221,-0.0021079466294262605,0.4229787514410542,-1.5885285553480033
29-05-2020,63.15499877929688,63.810001373291016,5176700,66.37000274658203,65.95999908447266,65.22539520263672,0.047649301836471425,5396,20007.67423076924,12.245054945054946,256.922,265.8067096774193,190.94838709677416,11.212903225806452,61.43225806451613,0.0770967741935483,0.65,18113.25806451613,77.53870967741935,1234.548387096774,217.4161935483871,3044.31,27.51,3.08,35.57,-49937.16129032258,90.8221,0.004812310007822562,0.42503026375182523,-1.417194843601162
01-06-2020,64.9000015258789,65.73999786376953,1514500,68.58499908447266,67.22000122070312,66.47138214111328,0.019102519007267338,5397,20056.866846153847,14.331868131868127,257.042,265.849,191.2,11.0,61.5,0.08,0.66,18141.1,78.1,1254.0,217.467,3055.73,28.23,3.1,35.49,-49402.0,90.8221,0.0037512605483673855,0.5977241264820928,-1.072229566446877
02-06-2020,66.25,67.29000091552734,1018700,69.05500030517578,68.0,67.24269104003906,0.011603671007620386,5398,20073.264384615384,15.027472527472526,257.0856666666666,265.9003333333333,191.26,10.973333333333333,61.5,0.0803333333333333,0.68,18146.33,77.91333333333333,1262.9666666666667,217.5237,3080.82,26.84,3.08,36.88,-49746.8,90.8221,0.00821080396500995,0.657164361799299,-1.017091564676952
03-06-2020,62.65999984741211,67.54000091552734,1883500,67.72000122070312,63.9900016784668,63.27734756469727,-0.05897056355195884,5399,20089.661923076925,15.723076923076924,257.1293333333333,265.95166666666665,191.32,10.946666666666667,61.5,0.0806666666666666,0.77,18151.56,77.72666666666666,1271.9333333333334,217.58040000000005,3122.87,25.66,3.02,37.33,-50091.6,90.8221,0.013648963587616247,0.4819550786712789,-1.7200162426701275
04-06-2020,62.69499969482422,63.58000183105469,913600,64.40499877929688,63.5,62.79279708862305,-0.007657472505297469,5400,20106.05946153846,16.418681318681315,257.173,266.003,191.38,10.92,61.5,0.081,0.82,18156.79,77.53999999999999,1280.9,217.6371,3112.35,25.81,2.99,37.42,-50436.4,90.8221,-0.0033686961032639573,0.5757116172227483,-1.4376251021265545
05-06-2020,60.52999877929688,63.40999984741211,1739800,64.20999908447266,62.16999816894531,61.47761154174805,-0.020944910725270716,5401,20122.457,17.114285714285714,257.21666666666664,266.0543333333333,191.44,10.893333333333333,61.5,0.0813333333333333,0.91,18162.02,77.35333333333332,1289.8666666666666,217.6938,3193.93,24.52,2.86,39.49,-50781.2,90.8221,0.02621170498176606,0.4282074568366759,-2.17405114241237
08-06-2020,61.39500045776367,62.0,1507600,64.27999877929688,63.4900016784668,62.78291320800781,0.021232162592870196,5402,20171.649615384616,19.201098901098906,257.34766666666667,266.2083333333333,191.62,10.813333333333333,61.5,0.0823333333333333,0.88,18177.71,76.79333333333332,1316.7666666666669,217.8639,3232.39,25.81,2.81,38.17,-51815.6,90.8221,0.012041591393674889,0.44687469005427666,-1.9217195704299683
